name,link,imageURL,ingredients,time,portion,viewNumber,reviewNumber
봄동 된장무침,https://www.10000recipe.com/recipe/6866122,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/02/0be911fa88df72b74cf79b29e1ef38711_m.jpg,"데쳐서, 다진, 다진마늘, 된장, 고추장, 매실액, 참기름, 통깨, 소금",15,6,198000,83
고소함이 남다른 백종원 '들기름계란후라이'초간단 레시피,https://www.10000recipe.com/recipe/6898369,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/21/908b60f6bd193e12eef66238ec166a5f1_m.jpg,"계란, 들기름, 대파, 국간장, 통깨",10,2,155000,89
건강 가지를 스테이크로 즐겨요.,https://www.10000recipe.com/recipe/6847506,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/03/032f72b4e96c4b62277277a1dea047981_m.jpg,"가지, 고추장, 마늘, 설탕
적은, 올리고당, 참기름, 참깨",30,4,212000,237
자꾸 손이가는 황태강정이 치킨강정같아요~ 황태강정,https://www.10000recipe.com/recipe/6854893,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/18/553609859fa7bd3dd22bfab08fddec9b1_m.jpg,"황태채, 전분, 튀김기름, 고추장, 케첩, 핫소스, 청주, 매실청, 물엿, 다진마늘",30,2,81000,68
특제소스로 만든 가지탕수 아이도 잘 먹어요!,https://www.10000recipe.com/recipe/6874866,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/17/e0fa9b1d251b507741a67cc91a9d2ac71_m.jpg,"가지, 양파, 노란, 빨간, 케첩, 굴소스, 설탕, 올리고당, 식초, 참기름, 통깨, 튀김가루
종이컵, 물",30,3,292000,357
"팽이버섯덮밥:초초초간단 그러나, 더 없이 훌륭한 한끼",https://www.10000recipe.com/recipe/6842114,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/26/793d64f053cd6e3be138ca8cbbaed8f01_m.jpg,"팽이버섯, 양파, 대파, 계란, 참기름, 통깨, 식용유, 후추, 양조간장, 맛술, 육수
or물",10,2,221000,188
항정살 된장구이 쌈 아니고 샐러드로 품격있게!,https://www.10000recipe.com/recipe/6850385,https://recipe1.ezmember.co.kr/cache/recipe/2016/06/02/4653713dadeabb48dcd4787a83cba9ee1_m.jpg,"항정살, 양상추
샐러드채소, 된장, 간장, 맛술, 올리고당, 설탕, 다진마늘, 참기름, 후추",60,2,98000,63
영화속요리 10탄 줄리앤줄리아 속 크림소스 치킨스테이크,https://www.10000recipe.com/recipe/6876875,https://recipe1.ezmember.co.kr/img/icon_vod.png,"닭가슴살, 올리브유, 파슬리, 양파, 버터, 우유, 전분가루, 소금, 후춧가루, 치킨스톡
생략가능",30,1,130000,87
가지등심카나페,https://www.10000recipe.com/recipe/6852019,https://recipe1.ezmember.co.kr/cache/recipe/2016/07/03/55ce405cb26f4daf70cbd7354715289d1_m.jpg,"가지, 소고기등심, 새싹채소, 소금, 후추, 올리브유, 간장, 올리고당, 레몬즙, 다진마늘, 다진청양고추",15,2,81000,59
딸기잼 롤,https://www.10000recipe.com/recipe/6831048,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/02/2a63ade5aad6e00b0d46a341ccfe19bf1_m.jpg,"식빵, 딸기잼, 달걀, 슈가파우더, 버터",30,1,154000,112
★쫀득쫀득 새우어묵★ 새우와 야채만 들어간 새우어묵입니다~,https://www.10000recipe.com/recipe/6943349,https://recipe1.ezmember.co.kr/img/icon_vod.png,"새우살, 당근, 매운고추, 전분, 소금, 후추",60,2,21000,10
치킨너겟으로 만든 순살간장치킨 내 최애반찬♥,https://www.10000recipe.com/recipe/6932918,https://recipe1.ezmember.co.kr/img/icon_vod.png,"치킨, 설탕, 맛술, 매실액, 올리고당, 간장, 다진마늘, 물",20,3,9888,3
닭가슴살 갈비구이 ,https://www.10000recipe.com/recipe/6854799,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/17/d9bdc5d413a5ecac7a8f8ff8ce8edf0b1_m.jpg,"닭가슴살, 대파, 간장, 설탕, 참기름, 다진마늘, 꿀",30,1,316000,317
일본가정식 이모모찌 (감자떡),https://www.10000recipe.com/recipe/6969724,https://recipe1.ezmember.co.kr/cache/recipe/2021/11/26/db8f9d03d86ea3da931e2810abb5a86c1_m.jpg,"감자, 전분, 우유, 식용유, 간장, 설탕, 미림",20,2,6687,4
우리집 최애 반찬 마늘아몬드조림 레시피,https://www.10000recipe.com/recipe/6933349,https://recipe1.ezmember.co.kr/cache/recipe/2020/05/26/e36b183d83e67dc42c6247b5f00b38be1_m.jpg,"통마늘, 아몬드, 통깨, 식용유, 간장, 물, 물엿",20,3,115000,70
<찌망 요리레시피> 간단한 청경채 된장무침!,https://www.10000recipe.com/recipe/6901939,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/14/6ac1ecd65ac017a64626156691645eb81_m.jpg,"청경채, 된장, 참기름, 다진마늘, 깨, 소금",10,3,143000,87
'만물상레시피' 60년전통 돼지갈비 황금레시피,https://www.10000recipe.com/recipe/6976511,https://recipe1.ezmember.co.kr/img/icon_vod.png,"돼지고기삼겹살
또는, 간장, 물엿, 흑설탕, 깨소금, 다진마늘, 후추가루, 물, 겨자, 다진대파",15,2,23000,18
차가워도 맛있는 추억의 급식달걀찜,https://www.10000recipe.com/recipe/6988709,https://recipe1.ezmember.co.kr/img/icon_vod.png,"달걀, 당근, 양파, 쪽파, 참치액, 맛술, 소금, 통깨, 물",30,4,15000,2
"마늘조림, 건강한 밑반찬 애들이 더 좋아해요 ~",https://www.10000recipe.com/recipe/6874797,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/16/00a72cb62367087565b0838c8afba9741_m.jpg,"마늘, 식용유, 물, 간장, 꿀, 참기름, 통깨",30,4,280000,204
"빵 대신 에그번 ♥ 햄버거로 다이어트 가능한 "" 달걀버거 "" 만들기",https://www.10000recipe.com/recipe/6953539,https://recipe1.ezmember.co.kr/img/icon_vod.png,"달걀, 슬라이스햄, 슬라이스치즈, 샐러드채소, 방울토마토, 소금, 식초, 스리라차소스",30,3,64000,24
면두부 새우오일파스타 다이어트에도 좋아요,https://www.10000recipe.com/recipe/6939082,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/12/8c8087677ac5f71ffb80fa9d4241c6c11_m.jpg,"통마늘, 새우, 올리브오일, 소금, 후추",20,1,40000,15
배추나물 무침 만드는법 다이어트 반찬,https://www.10000recipe.com/recipe/6910228,https://recipe1.ezmember.co.kr/img/icon_vod.png,"속배추, 소금, 국간장, 참기름, 참깨",30,2,74000,30
 순두부조림 순두부가 순식간에 사라지는,https://www.10000recipe.com/recipe/6989786,https://recipe1.ezmember.co.kr/img/icon_vod.png,"순두부, 다진돼지고기, 양파, 대파, 당근, 홍고추, 참기름, 통깨, 맛술, 고추장, 고춧가루, 진간장, 된장, 다진마늘, 설탕",15,4,19000,10
갈릭 닭가슴살버섯볶음,https://www.10000recipe.com/recipe/6842456,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/15/b00ba818099e92d6a36a10c694c141751_m.jpg,"닭가슴살, 새송이버섯, 올리브유, 간장, 물엿, 다진마늘, 설탕, 바질",30,2,199000,137
저칼로리 된장 참치 양배추롤 만들기 w. 한길식품,https://www.10000recipe.com/recipe/6887226,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/99c90fd70d5491753df543c6a7ed56d91_m.jpg,"양배추, 참치, 양파, 애호박, 버섯, 쪽파, 된장, 고추장, 다진마늘, 물",60,3,45000,10
"카라멜 입힌 식빵팝콘 레시피, 홈극장 별미",https://www.10000recipe.com/recipe/6897704,https://recipe1.ezmember.co.kr/img/icon_vod.png,"식빵, 물, 설탕, 우유, 버터",10,2,111000,168
[간단 자취요리] 비주얼 끝장판!! 참치 스테이크 만들기 ,https://www.10000recipe.com/recipe/6868435,https://recipe1.ezmember.co.kr/img/icon_vod.png,"참치캔
기본사이즈, 부침가루, 양파, 당근, 소금",30,1,100000,77
두부시금치무침 이 레시피가 제일 맛있네요,https://www.10000recipe.com/recipe/6862339,https://recipe1.ezmember.co.kr/cache/recipe/2016/12/08/34ba5bf522b2964e97b70dcd5b62dcb31_m.jpg,"시금치, 두부, 간장, 참기름, 깨소금, 설탕, 소금",15,3,388000,430
"파티에 로스트치킨이 빠질 수 없지, 에어프라이어 카레닭봉구이",https://www.10000recipe.com/recipe/6994661,https://recipe1.ezmember.co.kr/img/icon_vod.png,"닭봉, 우유, 카레가루, 소금, 맛술, 물엿, 홀그레인머스터드, 다진마늘, 올리브유, 후추가루",30,4,9357,5
[반찬] 숙주새우달걀볶음,https://www.10000recipe.com/recipe/6847884,https://recipe1.ezmember.co.kr/cache/recipe/2016/05/10/5d7b179b1126968b574cd08aa1f185721_m.jpg,"숙주, 달걀, 새우, 양파, 청양고추, 쪽파, 굴소스, 간장, 다진마늘, 참기름, 후추, 통깨, 청주, 소금, 후추",15,2,380000,275
톡톡 터지는 고소함!콘치즈파이 초간단 레시피,https://www.10000recipe.com/recipe/6900601,https://recipe1.ezmember.co.kr/img/icon_vod.png,"식빵, 설탕, 캔옥수수, 마요네즈, 피자치즈",15,1,107000,46
딱 10분이면 완성! 초간단 애호박덮밥 ,https://www.10000recipe.com/recipe/6886567,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/02/66156603476fcaebb89569b4593758ed1_m.jpg,"밥, 애호박, 양파, 기름, 고추기름, 다진파, 참기름, 고춧가루, 고추장, 간장, 물, 굴소스, 다진마늘, 후추",10,1,121000,123
돼지목살꼬치 아이간식과 남편 술안주로 딱이야~,https://www.10000recipe.com/recipe/6904344,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/02/649b7166cddd374b7dcdfd52fd75f0f81_m.jpg,"돼지고기, 후추, 돈가스, 굴소스, 설탕, 맛술, 물",20,2,76000,38
하찮은 냉동미니돈까스에서 고오급 난자완스 만들기,https://www.10000recipe.com/recipe/6922734,https://recipe1.ezmember.co.kr/img/icon_vod.png,"미니, 고추장, 케첩, 간장, 올리고당, 다진마늘, 물, 참기름",20,2,23000,12
500원 이면 밥한끼~ 뚝딱하는 팽이버섯조림~ 너무 맛있어용^^~,https://www.10000recipe.com/recipe/6956266,https://recipe1.ezmember.co.kr/img/icon_vod.png,"팽이버섯, 청양고추, 식용유, 다진마늘, 고추가루, 설탕, 미림, 진간장, 굴소스, 고추장, 된장, 물",15,2,240000,152
【우리집 인기반찬】 맛보장 통오징어 양념구이 진짜 맛있어요 ! (밥안먹는 4살 아이 반찬 & 술안주),https://www.10000recipe.com/recipe/6887603,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/20/49b40436a2e5fec4f2a8474a122e10201_m.jpg,"손질, 맛술, 양조간장, 올리고당, 고추장
기호에, 올리브유, 다진, 참기름",15,4,65000,26
매운맛 쏙 마늘 꿀조림 만들기,https://www.10000recipe.com/recipe/6910384,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/13/1bd0a756ce6621fbf3711739980726b61_m.jpg,"간장, 꿀, 맛술, 마늘",30,2,34000,23
노오븐 베이킹/햄치즈빵 : 간단한 간식 만들기,https://www.10000recipe.com/recipe/6860385,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/10/d9a682da8a2b69828c11d950233998f21_m.jpg,"모닝빵, 햄, 피자치즈
큰, 옥수수콘
큰",10,1,85000,54
오늘 저녁은 채식위주로??? 에어프라이어표 버섯채소구이 ★,https://www.10000recipe.com/recipe/6918300,https://recipe1.ezmember.co.kr/img/icon_vod.png,"새송이버섯, 양송이버섯, 빨강파프리카, 노랑파프리카, 양파, 가지, 애호박, 소금, 후추, 올리브오일",20,3,95000,38
매콤 바삭 달콤 고등어 강정,https://www.10000recipe.com/recipe/6916655,https://recipe1.ezmember.co.kr/cache/recipe/2019/07/29/5a48cfef844b0882baf6377537ec3e001_m.jpg,"손질된, 녹말가루, 다진마늘, 다진청양고추, 다진홍청양고추, 다진양파, 참기름, 식용유, 간장, 올리고당, 굴소스, 꿀",15,2,79000,71
기름 없이 볶아 다이어트에 좋은 중국식 청경채 돼지볶음,https://www.10000recipe.com/recipe/6909570,https://recipe1.ezmember.co.kr/img/icon_vod.png,"돼지, 청경채, 파프리카, 간장, 굴, 올리고당, 다진, 밀가루",10,1,66000,48
스팸 양파덮밥/스팸 돈부리,https://www.10000recipe.com/recipe/6891556,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/27/ac1dbf84e93bba27a9e1c21597fab7e41_m.jpg,"양파, 스팸, 계란, 다진마늘, 파, 참깨, 간장, 설탕, 맛술, 물",10,1,272000,304
깐풍기맛 나는 깐풍두부!,https://www.10000recipe.com/recipe/6946282,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/12/9b92389633c738731e0b6a328540abfb1_m.jpg,"두부, 대파, 청양고추, 물, 굴소스, 식초, 고춧가루, 다진마늘, 설탕, 진간장",10,2,22000,21
"매콤한 두부덮밥, 눈 깜짝할 새 완성되는 초간단 덮밥요리 ",https://www.10000recipe.com/recipe/6890777,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/4c62616ec005976375e1262e0831adb51_m.jpg,"두부
약200g, 대파, 통깨, 들기름, 고추장, 다진, 올리고당, 미림, 후춧가루",15,2,67000,41
또띠아마늘칩 -10분이면 가능 또띠아칩 #간단간식,https://www.10000recipe.com/recipe/6860598,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/13/fbceba7b97dbc06754596ed2dbfb34181_m.jpg,"또띠아, 버터, 다진마늘, 파슬리가루, 꿀",10,2,97000,82
[간단 자취요리] 혼술 안주 생성! 닭꼬치 만들기,https://www.10000recipe.com/recipe/6867736,https://recipe1.ezmember.co.kr/img/icon_vod.png,"닭고기, 대파, 간장, 후추, 간장, 굴소스, 설탕, 다진마늘, 물",30,3,172000,99
"[얌무진 레시피] 쫀득쫀득, 바삭, 달콤! 떡 맛탕 만들기",https://www.10000recipe.com/recipe/6886281,https://recipe1.ezmember.co.kr/img/icon_vod.png,"가래떡
영상에선, 설탕, 올리고당, 물, 간장",10,1,60000,50
저녁반찬 없을때 후다닥 참치감자조림,https://www.10000recipe.com/recipe/6892715,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/18/d65a465ab4b6dc2bacd48eecb70f5e5e1_m.jpg,"참치, 감자, 양파, 대파, 청양고추
매콤하게, 고추장, 고춧가루, 간장, 다진마늘, 설탕, 물, 후추",10,2,147000,111
에어프라이어 소시지 피자,https://www.10000recipe.com/recipe/6912539,https://recipe1.ezmember.co.kr/cache/recipe/2019/05/21/52ec68320e673157a36e0bdce94f89561_m.jpg,"후랑크, 피자치즈, 양파, 소금, 후춧가루, 케첩, 머스타드소스, 파슬리가루",10,2,85000,57
부추베이컨말이,https://www.10000recipe.com/recipe/6831990,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/15/2e35349d4ca6d65611bab97efeec7a621_m.jpg,"부추, 베이컨",15,2,151000,94
에어프라이어 콘치즈 토스트 만들기!중독성 강하네요!,https://www.10000recipe.com/recipe/6913489,https://recipe1.ezmember.co.kr/img/icon_vod.png,"식빵, 캔옥수수, 설탕, 마요네즈, 파슬리가루",10,1,204000,149
고구마 닭볶음 단짠의 케미 맥주안주!,https://www.10000recipe.com/recipe/6867358,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/24/d7a5cc1c8438447eeea3c2c9c2fe26161_m.jpg,"닭다리살, 고구마, 브로콜리, 미니파프리카, 간장, 올리고당, 맛술, 다진마늘, 후추",60,1,97000,36
미니 새송이버섯 조림,https://www.10000recipe.com/recipe/6899340,https://recipe1.ezmember.co.kr/cache/recipe/2018/11/02/f382bfc309ca19fa6c29507e871145671_m.jpg,"미니새송이버섯, 통마늘, 양파, 청양고추, 간장, 굴소스, 요리당, 물, 참기름, 통깨",30,6,110000,87
간단 반찬-아이 반찬으로 좋은 감자볶음,https://www.10000recipe.com/recipe/6874871,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/17/5d22ca7fdd032ba2d35200962c530bdb1_m.jpg,"감자, 양파, 굴소스, 맛간장(진간장), 설탕, 올리고당, 카놀라유, 다진마늘, 통깨",30,3,491000,461
콜레스테롤 수치를 낮춰주는 초간단 양파 간장 볶음 만드는 법,https://www.10000recipe.com/recipe/6984643,https://recipe1.ezmember.co.kr/cache/recipe/2022/08/02/a6049fba946708404df5a83ab7c34bd41_m.jpg,"양파, 대파, 간장, 식용유, 통깨",5,4,6230,8
소고기두부볶음 - 아이들 반찬/이유식 반찬으로도 최고죠~옛생각이 절로...,https://www.10000recipe.com/recipe/6854979,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/20/2146c8ef816630adcab6633818b3e4de1_m.jpg,"두부, 다진소고기, 다진소고기, 맛술, 간장, 설탕, 참기름, 다진마늘, 다진파, 후추, 들기름, 올리브유",30,3,197000,122
게살 텐신항:중국식?일본식? 어쨌든 초간단! 계란덮밥,https://www.10000recipe.com/recipe/6839363,https://recipe1.ezmember.co.kr/cache/recipe/2015/12/08/4c0e6eef4d85dde6b34a5d1228cd09961_m.jpg,"밥, 물, 양조간장, 스톡
이나, 맛술, 전분, 식초, 계란, 크래미맛살, 다진파, 소금, 식용유",15,1,150000,132
표고버섯달걀죽 - 아침식사로 좋으네 달걀죽,https://www.10000recipe.com/recipe/6857631,https://recipe1.ezmember.co.kr/cache/recipe/2016/09/28/157b854b882f1d91780e8b7893a379e61_m.jpg,"표고버섯, 달걀, 밥, 멸치육수, 참기름, 국간장, 소금",30,1,196000,216
칼칼해서 더 맛있는 얼큰만둣국,https://www.10000recipe.com/recipe/6992821,https://recipe1.ezmember.co.kr/img/icon_vod.png,"다시마멸치육수, 만두, 달걀, 느타리버섯, 양파, 대파, 청양고추, 간장, 고춧가루, 다진마늘, 소금, 후추",15,1,25000,12
깐풍만두 전분가루 없이도 맛있는 소스만들기,https://www.10000recipe.com/recipe/6835071,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/24/1dd94284297cf2a3baea26c4f144020a1_m.jpg,"냉동만두, 냉장고속채소, 간장, 식초, 미림(맛술), 굴소스, 설탕, 물, 다진마늘",15,2,125000,103
오징어 간장조림 간단하지만 맛있다,https://www.10000recipe.com/recipe/6980900,https://recipe1.ezmember.co.kr/img/icon_vod.png,"오징어, 꽈리고추, 식용유, 물, 통깨, 식초, 진간장, 국간장, 설탕, 올리고당, 다진마늘, 참기름, 후추",15,2,9136,4
양파알새우덮밥만들기,https://www.10000recipe.com/recipe/6844877,https://recipe1.ezmember.co.kr/cache/recipe/2016/03/01/9f47a9f273578ec67dfad5d166cd2efc1_m.jpg,"알새우, 양파, 간장, 매실액, 올리고당, 맛술, 물, 고춧가루, 다진마늘
보다적게, 참기름
보다적게, 통깨, 다진파",15,1,36000,40
매콤하게 사랑받는 삼겹살 강정,https://www.10000recipe.com/recipe/6924357,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/01/801afbccd9aab794d31feddf20e617ba1_m.jpg,"두툼한, 부침가루, 튀김가루, 식용유, 일반, 케첩, 고추장, 설탕, 다진마늘, 올리고당, 간장",15,2,119000,162
돼지고기마늘조림 # 밥위에 쓱쓱,https://www.10000recipe.com/recipe/6843348,https://recipe1.ezmember.co.kr/cache/recipe/2016/02/19/a80d0bb04ffc500c2c91b40606d44c111_m.jpg,"돼지고기앞다리살, 마늘, 청주, 생강가루, 허브소금, 깨, 간장, 설탕, 올리고당, 다진마늘, 굴소스, 맛술, 참기름, 물",30,2,309000,266
부추스팸덮밥. 냉장고 파먹기. 초간단덮밥요리. 혼밥요리.,https://www.10000recipe.com/recipe/6868392,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/13/a307ea8aeb9216fb3aad8cb30a6e05211_m.jpg,"통조림햄
참치.돼지고기.등도, 부추, 간장, 고춧가루, 설탕, 굴소스, 다진마늘, 청양고추, 참기름, 깨",15,1,26000,28
비스켓,https://www.10000recipe.com/recipe/6836906,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/26/75824892ef186515cb9b99840f5117cc1_m.jpg,"밀가루박력분, 설탕, 소금, 무염버터, 우유, 베이킹파우더, 딸기잼",60,6,61000,72
